"source_system","source_archive_path","source_file","conversation_id","title","create_time","update_time","model_slug","is_archived","is_starred","is_temporary_chat","is_read_only","approximate_message_count","observed_roles","primary_domain","domain_matches","keyword_matches","sensitivity_flags","extraction_run_date","promotion_status"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","6899261b-b12c-832e-88cc-776d884e002c","Health plan risk marketplace","2025-08-10T23:08:31Z","2025-08-11T00:17:55Z","gpt-5","false","","false","","78","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","689c8935-6eb0-8329-a1ee-e761ec284f2a","Tell a funny joke","2025-08-13T12:47:00Z","2025-08-13T12:47:58Z","gpt-4o","false","","false","","12","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68b06918-cda0-8331-bfef-a1a3961aaff1","Expected claims calculation","2025-08-28T14:35:29Z","2025-08-29T13:57:15Z","gpt-5","false","","false","","17","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68b4c41f-e0ac-832a-a55c-3e80bd50df2a","Trex decking overview","2025-08-31T21:52:46Z","2025-08-31T21:58:34Z","gpt-5","false","","false","","24","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68b98d75-eb74-8323-a824-0ba52563083f","Explain employee census need","2025-09-04T13:00:39Z","2025-09-04T15:18:46Z","gpt-5","true","","false","","10","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68baff28-c298-832a-b3f9-631baa7eb5f7","Rewrite email to Sun Life","2025-09-05T15:18:06Z","2025-09-05T15:19:29Z","gpt-5","false","","false","","6","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68bbaafa-6a40-8325-9aaf-93bbe20e691b","Unfinished love reflection","2025-09-06T03:31:12Z","2025-09-06T03:31:52Z","gpt-5","false","","false","","8","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68c1cb68-fae0-8331-a305-d039469640e6","Thinking out loud idea","2025-09-10T19:03:07Z","2025-09-10T19:39:21Z","gpt-5","false","","false","","40","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68c4d6a3-4384-8323-a245-970e29057086","Loan-to-value explanation","2025-09-13T02:28:01Z","2025-09-13T02:29:15Z","gpt-4o","false","","false","","9","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68c2c610-0c40-8332-9904-3aaf37f8dc69","Secure website info","2025-09-11T12:52:57Z","2025-09-13T13:54:26Z","gpt-4o","false","","false","","61","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68c73eff-61b8-8322-a3b8-1aeb5be5cfba","Inflation car price adjustment","2025-09-14T22:17:51Z","2025-09-14T22:17:57Z","gpt-5","false","","false","","9","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68c9bc39-7738-8331-bda4-11cfe7aaf883","New chat","2025-09-16T19:36:31Z","2025-09-16T19:37:38Z","gpt-5","false","","false","","8","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68cc12c5-42e0-8329-aefd-cce492ca46d1","Response to broker inquiry","2025-09-18T14:10:15Z","2025-09-18T14:12:32Z","gpt-5","false","","false","","8","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68cfff69-75a0-832d-81e8-fc59c6f7e1fc","Asking out a friend","2025-09-21T13:37:59Z","2025-09-21T13:38:30Z","gpt-4o","false","","false","","9","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68950b6d-0374-832f-ae33-8ef17d4f8744","Financial vs Healthcare Analytics","2025-08-07T20:24:42Z","2025-09-22T20:27:51Z","gpt-4o","false","","false","","4","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68d242e3-b4e4-8320-8798-9644e1106ac8","Truck listing analysis","2025-09-23T06:49:56Z","2025-09-23T10:22:31Z","gpt-5","false","","false","","16","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68d252ec-5e6c-8328-8708-5c830ced8d89","Referral strategy advice","2025-09-23T07:57:36Z","2025-09-23T11:54:43Z","gpt-5","false","","false","","33","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68d5c480-f9f4-8321-87f8-80fb938c00ab","Email draft response","2025-09-25T22:39:25Z","2025-09-25T22:40:30Z","gpt-5","false","","false","","6","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68d5f3e1-cccc-8328-889e-c78c64c91c62","Response to text interaction","2025-09-26T02:01:18Z","2025-09-26T02:02:31Z","gpt-5","false","","false","","10","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","68d74fd6-eb54-832b-a126-b28bb0caa6c8","Georgia Alabama game line","2025-09-27T02:46:05Z","2025-09-27T02:46:45Z","gpt-4o","false","","false","","14","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68d812a4-cc60-8321-8c63-958f79b735ed","Device explanation","2025-09-27T16:37:10Z","2025-09-27T16:38:00Z","gpt-4o","false","","false","","10","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68ddbb96-e21c-8322-ab3e-0f05660b6ad4","Top careers for golf access","2025-10-01T23:40:39Z","2025-10-01T23:40:51Z","gpt-5","false","","false","","6","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68e7a388-a978-8325-b96b-add3bc15a0fc","Calculate stop loss premium","2025-10-09T11:59:20Z","2025-10-09T11:59:56Z","gpt-5","false","","false","","8","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68e7af38-5850-832a-b159-94a83506da1b","Arbitrage betting explained","2025-10-09T12:49:54Z","2025-10-09T12:54:56Z","gpt-4o","false","","false","","20","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68e7c827-1958-832a-a1f9-99f2ade8b779","Factory reset Surface laptop","2025-10-09T14:36:18Z","2025-10-09T15:45:20Z","gpt-4o","false","","false","","17","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68ea5a18-fff8-8327-b4d2-6dc4143dc452","Big day conversation","2025-10-11T13:22:44Z","2025-10-11T13:30:38Z","gpt-4o","false","","false","","38","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68ea6b91-b830-832e-a042-ddf919a04bff","Real estate downturn comparison","2025-10-11T14:37:06Z","2025-10-11T14:37:16Z","gpt-5","false","","false","","12","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68ed244a-91e0-832b-82f8-a9f8067695f3","Instagram post creation","2025-10-13T16:09:49Z","2025-10-13T16:10:29Z","gpt-5","false","","false","","7","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68ed6ffe-7074-8329-a01b-0d62ca86c6d3","Football practice plan","2025-10-13T21:33:17Z","2025-10-13T21:33:31Z","gpt-5","false","","false","","7","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68ed70ec-e8e4-832a-86b7-2cfdfcbdbb77","Thanksgiving custody schedule","2025-10-13T21:37:03Z","2025-10-13T21:37:28Z","gpt-5","false","","false","","14","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68ee5a17-152c-8327-ab6f-10d6aa596ed7","TurboTax payment entry guide","2025-10-14T14:11:37Z","2025-10-14T14:24:40Z","gpt-5","false","","false","","13","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68f0eaa2-44ec-832b-9355-ff4df827a4cf","Dating SWOT analysis","2025-10-16T12:53:20Z","2025-10-16T13:03:33Z","gpt-4o","false","","false","","38","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68f0f0ca-7a98-832f-9636-c1bb673cc428","Truck paint cost estimate","2025-10-16T13:19:25Z","2025-10-16T13:20:32Z","gpt-5","false","","false","","15","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68f101e7-16b0-8328-88d6-eb85541c09d9","Assess vehicle listing risks","2025-10-16T14:32:10Z","2025-10-16T14:36:58Z","gpt-5","false","","false","","12","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68f51f4f-4764-832f-aa5d-c4f1e143399f","Exotic Car Hacks review","2025-10-19T17:26:45Z","2025-10-19T17:28:27Z","gpt-5","false","","false","","15","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68f53873-de30-8324-a097-28d9b6beddf7","Functional Patterns assessment","2025-10-19T19:14:04Z","2025-10-19T19:14:18Z","gpt-5","false","","false","","10","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68f65d3d-e6cc-8323-8ed4-c3d50f7c1400","Dependent care FSA usage","2025-10-20T16:03:15Z","2025-10-20T16:12:58Z","gpt-5","false","","false","","18","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68fa27a2-7888-8333-8033-d9c3e787ee3b","Out of office message","2025-10-23T13:03:34Z","2025-10-23T13:04:25Z","gpt-5","false","","false","","10","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68fe57a8-1660-8328-8f61-f6f0d2be87e4","First Rolex recommendation","2025-10-26T17:17:28Z","2025-10-26T17:17:42Z","gpt-5","false","","false","","10","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68ff5320-fc9c-8331-bf1c-0cfc728b650a","Stoic response to betrayal","2025-10-27T11:10:52Z","2025-10-27T11:30:22Z","gpt-5","false","","false","","13","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","69001cef-6d24-8326-b17e-6212b1389a7f","Text for copy/paste","2025-10-28T01:31:48Z","2025-10-28T01:32:03Z","gpt-5","false","","false","","7","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","68ffe23d-e5d4-832e-9d94-9a9d103d0115","Response to Amy message","2025-10-27T21:22:10Z","2025-10-28T01:59:14Z","gpt-5","false","","false","","30","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","69016ecd-5414-8322-a089-cc9364f45740","Response options for Meredith","2025-10-29T01:33:24Z","2025-10-29T01:36:18Z","gpt-5","false","","false","","12","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","690390ba-fa0c-832a-bc70-17d566f4ccbf","Email to carrier markets","2025-10-30T16:22:21Z","2025-10-30T16:23:31Z","gpt-5","false","","false","","7","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","6903b11c-dca0-832c-b324-0b85eeccea06","BMW EV deals analysis","2025-10-30T18:40:39Z","2025-10-30T18:42:53Z","gpt-5","false","","false","","29","assistant|system|tool|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","6904fef5-c150-832b-a42e-94e80ebb8fe9","Email rewrite for clarity","2025-10-31T18:25:01Z","2025-10-31T18:26:07Z","gpt-5","false","","false","","7","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","690503d8-aba4-8329-9b6f-37e8fe0f00d3","Executive summary creation","2025-10-31T18:45:53Z","2025-10-31T18:48:38Z","gpt-5","false","","false","","9","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","690506d9-bf64-8331-9f78-047a63caaad3","Executive summary creation","2025-10-31T18:59:04Z","2025-10-31T19:00:30Z","gpt-5","false","","false","","7","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","6905648e-adfc-8332-b81f-3821bba56255","Text message for son","2025-11-01T01:39:04Z","2025-11-01T01:39:08Z","gpt-5","false","","false","","7","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-002.json","6906917f-b008-832f-84ab-4c50a7f49745","Food delivery suggestions","2025-11-01T23:02:46Z","2025-11-01T23:04:48Z","gpt-4o","false","","false","","24","assistant|system|user","Unknown","","","","2026-05-17","Raw / Unreviewed"
